yh [-],xl [-],c_m [user_defined],c_s [user_defined],vfrac_liqwater [-],vfrac_swe [-],v_liqwater [mm*mm*m],v_swe [mm*mm*m],v_air [mm*mm*m]
91,6,0,0.281766753953895,0,1,0,32.0384461353624,5
91,7,0,0.281766753953895,0,1,0,32.0384461353624,5
91,8,0,0.281766753953895,0,1,0,32.0384461353624,5
91,9,0,0.281766753953895,0,1,0,32.0384461353624,5
92,0,0,0.281766753953895,0,1,0,32.0384461353624,5
92,1,0,0.281766753953895,0,1,0,32.0384461353624,5
92,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,3,0,0.281766753953895,0,1,0,32.0384461353624,5
92,4,0,0.281766753953895,0,1,0,32.0384461353624,5
92,5,0,0.281766753953895,0,1,0,32.0384461353624,5
92,6,0,0.281766753953895,0,1,0,32.0384461353624,5
92,7,0,0.281766753953895,0,1,0,32.0384461353624,5
92,8,0,0.281766753953895,0,1,0,32.0384461353624,5
92,9,0,0.281766753953895,0,1,0,32.0384461353624,5
93,0,0,0.281766753953895,0,1,0,32.0384461353624,5
93,1,0,0.281766753953895,0,1,0,32.0384461353624,5
93,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,3,0,0.281766753953895,0,1,0,32.0384461353624,5
93,4,0,0.281766753953895,0,1,0,32.0384461353624,5
93,5,0,0.281766753953895,0,1,0,32.0384461353624,5
93,6,0,0.281766753953895,0,1,0,32.0384461353624,5
93,7,0,0.281766753953895,0,1,0,32.0384461353624,5
93,8,0,0.281766753953895,0,1,0,32.0384461353624,5
93,9,0,0.281766753953895,0,1,0,32.0384461353624,5
94,0,0,0.281766753953895,0,1,0,32.0384461353624,5
94,1,0,0.281766753953895,0,1,0,32.0384461353624,5
94,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,3,0,0.281766753953895,0,1,0,32.0384461353624,5
94,4,0,0.281766753953895,0,1,0,32.0384461353624,5
94,5,0,0.281766753953895,0,1,0,32.0384461353624,5
94,6,0,0.281766753953895,0,1,0,32.0384461353624,5
94,7,0,0.281766753953895,0,1,0,32.0384461353624,5
94,8,0,0.281766753953895,0,1,0,32.0384461353624,5
94,9,0,0.281766753953895,0,1,0,32.0384461353624,5
95,0,0,0.281766753953895,0,1,0,32.0384461353624,5
95,1,0,0.281766753953895,0,1,0,32.0384461353624,5
95,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,3,0,0.281766753953895,0,1,0,32.0384461353624,5
95,4,0,0.281766753953895,0,1,0,32.0384461353624,5
95,5,0,0.281766753953895,0,1,0,32.0384461353624,5
95,6,0,0.281766753953895,0,1,0,32.0384461353624,5
95,7,0,0.281766753953895,0,1,0,32.0384461353624,5
95,8,0,0.281766753953895,0,1,0,32.0384461353624,5
95,9,0,0.281766753953895,0,1,0,32.0384461353624,5
96,0,0,0.281766753953895,0,1,0,32.0384461353624,5
96,1,0,0.281766753953895,0,1,0,32.0384461353624,5
96,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,3,0,0.281766753953895,0,1,0,32.0384461353624,5
96,4,0,0.281766753953895,0,1,0,32.0384461353624,5
96,5,0,0.281766753953895,0,1,0,32.0384461353624,5
96,6,0,0.281766753953895,0,1,0,32.0384461353624,5
96,7,0,0.281766753953895,0,1,0,32.0384461353624,5
96,8,0,0.281766753953895,0,1,0,32.0384461353624,5
96,9,0,0.281766753953895,0,1,0,32.0384461353624,5
97,0,0,0.281766753953895,0,1,0,32.0384461353624,5
97,1,0,0.281766753953895,0,1,0,32.0384461353624,5
97,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,3,0,0.281766753953895,0,1,0,32.0384461353624,5
97,4,0,0.281766753953895,0,1,0,32.0384461353624,5
97,5,0,0.281766753953895,0,1,0,32.0384461353624,5
97,6,0,0.281766753953895,0,1,0,32.0384461353624,5
97,7,0,0.281766753953895,0,1,0,32.0384461353624,5
97,8,0,0.281766753953895,0,1,0,32.0384461353624,5
97,9,0,0.281766753953895,0,1,0,32.0384461353624,5
98,0,0,0.281766753953895,0,1,0,32.0384461353624,5
98,1,0,0.281766753953895,0,1,0,32.0384461353624,5
98,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,3,0,0.281766753953895,0,1,0,32.0384461353624,5
98,4,0,0.281766753953895,0,1,0,32.0384461353624,5
98,5,0,0.281766753953895,0,1,0,32.0384461353624,5
98,6,0,0.281766753953895,0,1,0,32.0384461353624,5
98,7,0,0.281766753953895,0,1,0,32.0384461353624,5
98,8,0,0.281766753953895,0,1,0,32.0384461353624,5
98,9,0,0.281766753953895,0,1,0,32.0384461353624,5
99,0,0,0.281766753953895,0,1,0,32.0384461353624,5
99,1,0,0.281766753953895,0,1,0,32.0384461353624,5
99,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,3,0,0.281766753953895,0,1,0,32.0384461353624,5
99,4,0,0.281766753953895,0,1,0,32.0384461353624,5
99,5,0,0.281766753953895,0,1,0,32.0384461353624,5
99,6,0,0.281766753953895,0,1,0,32.0384461353624,5
99,7,0,0.281766753953895,0,1,0,32.0384461353624,5
99,8,0,0.281766753953895,0,1,0,32.0384461353624,5
99,9,0,0.281766753953895,0,1,0,32.0384461353624,5
