yh [-],xl [-],z[-],c_m [user_defined],c_s [user_defined],vfrac_liqwater [-],vfrac_swe [-],v_liqwater [mm*mm*m],v_swe [mm*mm*m],v_air [mm*mm*m]
62,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
62,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
62,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
62,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
63,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
64,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
65,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
66,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
67,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
68,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
69,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,0,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,1,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,2,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,3,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,4,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,5,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,6,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,7,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,8,2,0,0.102504849889069,0,1,0,32.0384461353624,5
70,9,2,0,0.102504849889069,0,1,0,32.0384461353624,5
71,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
71,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
72,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
73,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
74,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
75,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
76,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
77,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
78,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
79,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,0,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,1,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,2,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,3,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,4,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,5,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,6,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,7,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,8,2,0,0.162480671212122,0,1,0,32.0384461353624,5
80,9,2,0,0.162480671212122,0,1,0,32.0384461353624,5
81,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
81,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
82,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
83,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
84,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
85,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
86,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
87,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
88,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
89,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,0,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,1,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,2,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,3,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,4,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,5,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,6,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,7,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,8,2,0,0.11296520293409,0,1,0,32.0384461353624,5
90,9,2,0,0.11296520293409,0,1,0,32.0384461353624,5
91,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
91,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
92,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
93,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
94,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
95,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
96,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
97,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
98,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,0,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,1,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,2,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,3,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,4,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,5,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,6,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,7,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,8,2,0,0.281766753953895,0,1,0,32.0384461353624,5
99,9,2,0,0.281766753953895,0,1,0,32.0384461353624,5
0,0,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,1,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,2,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,3,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,4,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,5,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,6,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,7,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,8,3,0,0.135784890366924,0,1,0,32.0384461353624,5
0,9,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,0,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,1,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,2,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,3,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,4,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,5,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,6,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,7,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,8,3,0,0.135784890366924,0,1,0,32.0384461353624,5
1,9,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,0,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,1,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,2,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,3,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,4,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,5,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,6,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,7,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,8,3,0,0.135784890366924,0,1,0,32.0384461353624,5
2,9,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,0,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,1,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,2,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,3,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,4,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,5,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,6,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,7,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,8,3,0,0.135784890366924,0,1,0,32.0384461353624,5
3,9,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,0,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,1,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,2,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,3,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,4,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,5,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,6,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,7,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,8,3,0,0.135784890366924,0,1,0,32.0384461353624,5
4,9,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,0,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,1,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,2,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,3,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,4,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,5,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,6,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,7,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,8,3,0,0.135784890366924,0,1,0,32.0384461353624,5
5,9,3,0,0.135784890366924,0,1,0,32.0384461353624,5
